,file,hr_quote,hr_text,en_text,sentiment,verb_cue,speaker,ids
733,hr205.txt,"U ime Alaha milostivog, pridonesite miru i stabilnosti kako tamo gdje živimo s drugima tako i tamo gdje drugi žive s nama ili bez nas","Islamska zajednica Srbije i muftija beogradski Muhamed Jusufspahić kazali su: ""U ime Alaha milostivog, pridonesite miru i stabilnosti kako tamo gdje živimo s drugima tako i tamo gdje drugi žive s nama ili bez nas"".","Islamic Community of Serbia and Serbian Mufti Muhamed Jusufspahic said ""In the name of Allah the Merciful, contribute to peace and stability both where we live with others and wherever others live with us and without us.""",Positive,,,205
740,hr205.txt,Bog nas je stvorio kao slobodne ljude.,"""Bog nas je stvorio kao slobodne ljude.","""God created us as free people.",Positive,,,205
734,hr205.txt,"borbom za slobodu, prava i dostojanstvo","Muftija Islamske zajednice u Srbiji Muamer Zukorlić izjavio je kako Bošnjaci dočekuju Ramazan s ""borbom za slobodu, prava i dostojanstvo"" za Muslimane u Sandžaku i Srbiji.","Islamic Community in Serbia Grand Mufti Muamer Zukorlic said Bosniaks are welcoming Ramadan with a ""fight for the freedom, rights and honour"" for Muslims in Sandzak and Serbia.",Positive,,,205
736,hr205.txt,nitko ne voli,"Jusufspahić je izjavio za SETimes kako ""nitko ne voli"" sukob unutar islamske zajednice, ali je istaknuo: ""Ovdje ne postoji podjela u vjeri.","Jusufspahic told SETimes that"" nobody liked"" the conflict inside the Islamic community but stressed ""There is no division in belief here.",Neutral,,,205
737,hr205.txt,Ovdje ne postoji podjela u vjeri.,"Jusufspahić je izjavio za SETimes kako ""nitko ne voli"" sukob unutar islamske zajednice, ali je istaknuo: ""Ovdje ne postoji podjela u vjeri.","Jusufspahic told SETimes that"" nobody liked"" the conflict inside the Islamic community but stressed ""There is no division in belief here.",Neutral,,,205
738,hr205.txt,To je samo nesporazum i proizvod različitih mišljenja o načinu na koji bi naša zajednica trebala biti organizirana.,To je samo nesporazum i proizvod različitih mišljenja o načinu na koji bi naša zajednica trebala biti organizirana.,It is just a misunderstanding and a product of different opinions about the way our community should be organised.,Neutral,,,205
735,hr205.txt,najbolji način da se duša i tijelo odgajaju u duhu samoodricanja,"Kazao je kako je post ""najbolji način da se duša i tijelo odgajaju u duhu samoodricanja"".","He said that fasting is ""the best way to educate the soul and body in the spirit of self-restraint"".",Positive,,,205
747,hr205.txt,"Ali zbog toga, tog mjeseca postajemo najbližu Bogu","Ali zbog toga, tog mjeseca postajemo najbližu Bogu"", kazala je Zupić.","But for this reason, we become the most close to God that month,"" Zupic said.",Positive,,,205
746,hr205.txt,Morate imati snažnu volju za takav post.,"""Morate imati snažnu volju za takav post.","""You must have strong willpower for such a fast.",Neutral,,,205
745,hr205.txt,Nadam se kako će biti inteligentnih ljudi da smire sve ovo.,"Nadam se kako će biti inteligentnih ljudi da smire sve ovo."", kazala je za SETimes.","I hope there'll be intelligent people to calm all of this down,"" she told SETimes.",Positive,,,205
744,hr205.txt,Tužno je što se ovo događa.,"Amela Zupić iz Novog Pazara kaže: ""Tužno je što se ovo događa.","Amela Zupic of Novi Pazar says ""It is sad that this is happening.",Negative,,,205
742,hr205.txt,"To važi za svako vrijeme, svako mjesto.","To važi za svako vrijeme, svako mjesto.","This is true for any time, any place.",Neutral,,,205
743,hr205.txt,"To važi danas, za nas; to važi za Srbiju","To važi danas, za nas; to važi za Srbiju"", kazao je Jusufspahić.","That is true today, for us; this is true for Serbia,"" said Jusufspahic.",Neutral,,,205
739,hr205.txt,A Islam to dopušta.,"A Islam to dopušta.""","And this is allowed in Islam.""",Neutral,,,205
675,hr206.txt,koji nameću političari i političke snage koji su bili neuspješni u domaćoj politici,"""Zabrinuta sam zbog tendencije ka euroskepticizmu, koji nameću političari i političke snage koji su bili neuspješni u domaćoj politici"", rekla je.","""I am concerned over the tendency of Euroscepticism, imposed by these politicians and political forces that have been unsuccessful in home politics,"" she said.",Negative,,,206
671,hr206.txt,Ovo je inovativan portfelj koji objedinjuje instrumente za civilnu zaštitu i reakciju na krizne situacije,"""Ovo je inovativan portfelj koji objedinjuje instrumente za civilnu zaštitu i reakciju na krizne situacije"", rekao je Barroso u pismu Jelevoj vezano uz funkciju.","""This is an innovative portfolio which brings together the instruments for civil protection and emergency response,"" Barroso said in a mission letter to Jeleva.",Positive,,,206
672,hr206.txt,"Bit ćete odgovorni za humanitarnu pomoć, što je jedan od ključnih i vidljivih načina na koji EU može ispunjavati svoje globalne odgovornosti.","""Bit ćete odgovorni za humanitarnu pomoć, što je jedan od ključnih i vidljivih načina na koji EU može ispunjavati svoje globalne odgovornosti.""","""You will be responsible for humanitarian aid, which is one of the most crucial and visible ways, in which the EU can fulfill its global responsibilities.""",Neutral,,,206
673,hr206.txt,"uključuje učinkovitu i brzu dostavu pomoći, te promicanje poštivanja međunarodnog humanitarnog prava","Barroso je Jelevoj rekao i kako mora u potpunosti poštivati načela neutralnosti, nepristranosti i nediskriminacije u sklopu svoje dužnosti, što ""uključuje učinkovitu i brzu dostavu pomoći, te promicanje poštivanja međunarodnog humanitarnog prava"".","Barroso also told Jeleva that she must fully respect the principles of neutrality, impartiality and non-discrimination in her job, which ""involves both the effective and swift delivery of aid and the promotion of respect for international humanitarian law"".",Positive,,,206
674,hr206.txt,Zabrinuta sam zbog tendencije ka euroskepticizmu,"""Zabrinuta sam zbog tendencije ka euroskepticizmu, koji nameću političari i političke snage koji su bili neuspješni u domaćoj politici"", rekla je.","""I am concerned over the tendency of Euroscepticism, imposed by these politicians and political forces that have been unsuccessful in home politics,"" she said.",Neutral,,,206
206,hr207.txt,ali to je samo nacrt na kojem radi ministarstvo vanjskih poslova,"""Volio bih vjerovati u to, ali to je samo nacrt na kojem radi ministarstvo vanjskih poslova"", izjavio je urednik vanjskopolitičkih vijesti Kerim Balci u dnevniku Today's Zaman za SETimes.","""I'd love to believe this, but this is just a draft that the foreign ministry is working on,"" Today's Zaman daily foreign news editor Kerim Balci told SETimes.",Neutral,,,207
207,hr207.txt,"Ovaj dokument tek treba otići Vijeću državne sigurnosti, gdje su vojni generali utjecajniji.","""Ovaj dokument tek treba otići Vijeću državne sigurnosti, gdje su vojni generali utjecajniji.","""This document has yet to go to the National Security Council where the army generals are more influential.",Neutral,,,207
205,hr207.txt,Volio bih vjerovati u to,"""Volio bih vjerovati u to, ali to je samo nacrt na kojem radi ministarstvo vanjskih poslova"", izjavio je urednik vanjskopolitičkih vijesti Kerim Balci u dnevniku Today's Zaman za SETimes.","""I'd love to believe this, but this is just a draft that the foreign ministry is working on,"" Today's Zaman daily foreign news editor Kerim Balci told SETimes.",Positive,,,207
208,hr207.txt,"Kada bude razgovarano o ovome, generali će se držati nekih svojih postojećih strahova","Kada bude razgovarano o ovome, generali će se držati nekih svojih postojećih strahova"".","When it comes to discussing this, the generals will stick to some of their established fears.""",Negative,,,207
204,hr207.txt,"Vojno-civilni odnos u zemlji promijenio se i sada Turska ne promatra svoje susjede sa sigurnosnog gledišta, već s gledišta trgovine i suradnje","""Vojno-civilni odnos u zemlji promijenio se i sada Turska ne promatra svoje susjede sa sigurnosnog gledišta, već s gledišta trgovine i suradnje"".","""The country's military-civilian relationship has changed, and now Turkey isn't looking at its neighbours from the point of view of security, but from the point of view of trade and co-operation.""",Positive,,,207
199,hr207.txt,Turska prolazi kroz veliku transformaciju,"""Turska prolazi kroz veliku transformaciju"", izjavio je za SETimes Bulent Kenes, glavni i odgovorni urednik dnevnika Today's Zaman.","""Turkey is going through a big transformation,"" Bulent Kenes, editor-in-chief of the daily Today's Zaman, told SETimes.",Neutral,,,207
202,hr207.txt,Danas se to potpuno promijenilo pa je ponovna procjena rizika normalna,"Danas se to potpuno promijenilo pa je ponovna procjena rizika normalna"".","Today the situation has completely changed so the reassessment of risks is natural.""",Neutral,,,207
201,hr207.txt,"Stanje je bilo stopostotno drugačije prije deset godina, kada smo zemlje kao što su Iran i Grčka gledali kao neprijatelje.","""Od 2002. godine zemlja teži boljim odnosima sa svojim susjedima. Stanje je bilo stopostotno drugačije prije deset godina, kada smo zemlje kao što su Iran i Grčka gledali kao neprijatelje.","""Since 2002, the country has been seeking better relationships with its neighbours, but the situation was 100% different ten years ago when we perceived countries such as Iran and Greece as enemies.",Neutral,,,207
200,hr207.txt,Od 2002. godine zemlja teži boljim odnosima sa svojim susjedima.,"""Od 2002. godine zemlja teži boljim odnosima sa svojim susjedima. Stanje je bilo stopostotno drugačije prije deset godina, kada smo zemlje kao što su Iran i Grčka gledali kao neprijatelje.","""Since 2002, the country has been seeking better relationships with its neighbours, but the situation was 100% different ten years ago when we perceived countries such as Iran and Greece as enemies.",Positive,,,207
203,hr207.txt,Vojsci i institucijama oko nje potrebne su takve vrste izgovora kako bi dominirali na političkoj sceni,"""Vojsci i institucijama oko nje potrebne su takve vrste izgovora kako bi dominirali na političkoj sceni"", kazao je.","""The military and the institutions around it needed these kinds of pretexts to dominate the political scene,"" he said.",Negative,,,207
313,hr208.txt,Zadaća vlade jest ostvariti sve što se mora ostvariti.,"""Zadaća vlade jest ostvariti sve što se mora ostvariti.","""The cabinet's task is to achieve everything that must be achieved.",Neutral,,,208
316,hr208.txt,"Ako usporedite Bugarsku sa Švedskom, Nizozemskom ili Britanijom, vidjet ćete i dalje brojne probleme...","""Ako usporedite Bugarsku sa Švedskom, Nizozemskom ili Britanijom, vidjet ćete i dalje brojne probleme... ali [te zemlje] su stotinama godina imale demokraciju"".","""If you compare Bulgaria to Sweden, the Netherlands or Britain, you will see many problems still ... but [those countries] have had hundreds of years of democracy.""",Negative,,,208
317,hr208.txt,ali [te zemlje] su stotinama godina imale demokraciju,"""Ako usporedite Bugarsku sa Švedskom, Nizozemskom ili Britanijom, vidjet ćete i dalje brojne probleme... ali [te zemlje] su stotinama godina imale demokraciju"".","""If you compare Bulgaria to Sweden, the Netherlands or Britain, you will see many problems still ... but [those countries] have had hundreds of years of democracy.""",Neutral,,,208
318,hr208.txt,Mi za sobom imamo 20 godina i ono što smo postigli u tom vremenskom razdoblju jest revolucija,"""Mi za sobom imamo 20 godina i ono što smo postigli u tom vremenskom razdoblju jest revolucija"", dodao je.","""We have 20 years behind us, and, in that period of time, what we have achieved is a revolution,"" he added.",Positive,,,208
314,hr208.txt,"Međutim, izvješća će biti i u budućnosti","Međutim, izvješća će biti i u budućnosti"", izjavio je bugarski premijer Sergey Stanishev. [Getty Images]","However, there will be future reports,"" Bulgarian Prime Minister Sergi Stanishev said. [Getty Images]",Neutral,,,208
315,hr208.txt,Potrebno je vrijeme za uvođenje ovih novih europskih standarda,"""Potrebno je vrijeme za uvođenje ovih novih europskih standarda"", kazao je Stanishev.","""It takes time to impose these new European standards,"" Stanishev said.",Neutral,,,208
